AlterSchätzung,DeutscherN,Heimisch
15,Roßkastanie,Heimisch
30,Roßkastanie,Heimisch
20,Roßkastanie,Heimisch
20,Roßkastanie,Heimisch
10,Roßkastanie,Heimisch
25,Roßkastanie,Heimisch
35,Roßkastanie,Heimisch
20,Roßkastanie,Heimisch
30,Winterlinde,Heimisch
35,Winterlinde,Heimisch
30,Winterlinde,Heimisch
20,Winterlinde,Heimisch
35,Winterlinde,Heimisch
40,Winterlinde,Heimisch
40,Winterlinde,Heimisch
20,Winterlinde,Heimisch
25,Winterlinde,Heimisch
25,Winterlinde,Heimisch
30,Winterlinde,Heimisch
25,Winterlinde,Heimisch
25,Winterlinde,Heimisch
15,Roßkastanie,Heimisch
15,Roßkastanie,Heimisch
15,Rot-Buche,Heimisch
15,Rot-Buche,Heimisch
30,Roßkastanie,Heimisch
25,Roßkastanie,Heimisch
15,Roßkastanie,Heimisch
15,Roßkastanie,Heimisch
30,Roßkastanie,Heimisch
30,Roßkastanie,Heimisch
15,Baumhasel,Andere
35,Hasel,Heimisch
25,Baumhasel,Andere
30,Baumhasel,Andere
25,Baumhasel,Andere
10,Baumhasel,Andere
25,Baumhasel,Andere
90,Winterlinde,Heimisch
15,Winterlinde,Heimisch
85,Winterlinde,Heimisch
75,Winterlinde,Heimisch
5,Winterlinde,Heimisch
70,Winterlinde,Heimisch
75,Winterlinde,Heimisch
50,Winterlinde,Heimisch
85,Winterlinde,Heimisch
80,Winterlinde,Heimisch
75,Winterlinde,Heimisch
65,Winterlinde,Heimisch
20,Winterlinde,Heimisch
80,Winterlinde,Heimisch
65,Winterlinde,Heimisch
20,Winterlinde,Heimisch
35,Winterlinde,Heimisch
5,Winterlinde,Heimisch
75,Winterlinde,Heimisch
80,Winterlinde,Heimisch
95,Winterlinde,Heimisch
65,Winterlinde,Heimisch
75,Winterlinde,Heimisch
75,Winterlinde,Heimisch
65,Winterlinde,Heimisch
15,Winterlinde,Heimisch
25,Winterlinde,Heimisch
55,Winterlinde,Heimisch
20,Winterlinde,Heimisch
75,Winterlinde,Heimisch
70,Winterlinde,Heimisch
70,Winterlinde,Heimisch
65,Winterlinde,Heimisch
70,Winterlinde,Heimisch
25,Winterlinde,Heimisch
35,Winterlinde,Heimisch
35,Winterlinde,Heimisch
35,Winterlinde,Heimisch
80,Winterlinde,Heimisch
35,Winterlinde,Heimisch
10,Winterlinde,Heimisch
25,Winterlinde,Heimisch
30,Winterlinde,Heimisch
30,Winterlinde,Heimisch
30,Winterlinde,Heimisch
30,Winterlinde,Heimisch
25,Winterlinde,Heimisch
85,Winterlinde,Heimisch
65,Winterlinde,Heimisch
20,Winterlinde,Heimisch
5,Winterlinde,Heimisch
85,Winterlinde,Heimisch
20,Winterlinde,Heimisch
30,Winterlinde,Heimisch
30,Winterlinde,Heimisch
20,Winterlinde,Heimisch
25,Winterlinde,Heimisch
30,Winterlinde,Heimisch
20,Winterlinde,Heimisch
60,Winterlinde,Heimisch
10,Winterlinde,Heimisch
70,Winterlinde,Heimisch
20,Winterlinde,Heimisch
80,Winterlinde,Heimisch
20,Winterlinde,Heimisch
20,Winterlinde,Heimisch
15,Winterlinde,Heimisch
60,"Sommer-Eiche, Stieleiche",Heimisch
5,Winterlinde,Heimisch
85,Winterlinde,Heimisch
15,Winterlinde,Heimisch
65,Winterlinde,Heimisch
70,Winterlinde,Heimisch
80,Winterlinde,Heimisch
85,Winterlinde,Heimisch
85,Winterlinde,Heimisch
80,Winterlinde,Heimisch
10,Winterlinde,Heimisch
55,Ungarische Silberlinde,Andere
55,Winterlinde,Heimisch
75,Winterlinde,Heimisch
80,Winterlinde,Heimisch
60,Winterlinde,Heimisch
15,Winterlinde,Heimisch
45,Winterlinde,Heimisch
45,Winterlinde,Heimisch
60,Winterlinde,Heimisch
10,Mehlbeere,Heimisch
25,Mehlbeere,Heimisch
10,Bergahorn,Heimisch
15,Bergahorn,Heimisch
10,Bergahorn,Heimisch
15,Bergahorn,Heimisch
15,Bergahorn,Heimisch
10,Bergahorn,Heimisch
15,Bergahorn,Heimisch
20,Bergahorn,Heimisch
10,Bergahorn,Heimisch
10,Bergahorn,Heimisch
20,Bergahorn,Heimisch
10,Bergahorn,Heimisch
20,Bergahorn,Heimisch
10,Bergahorn,Heimisch
10,Bergahorn,Heimisch
20,Spitzahorn,Heimisch
30,Spitzahorn,Heimisch
20,Götterbaum,Andere
20,Mehlbeere,Heimisch
20,Mehlbeere,Heimisch
25,Mehlbeere,Heimisch
25,Mehlbeere,Heimisch
25,Mehlbeere,Heimisch
5,Spitzahorn,Heimisch
15,Bergahorn,Heimisch
30,Bergahorn,Heimisch
20,Winterlinde,Heimisch
30,Winterlinde,Heimisch
20,Winterlinde,Heimisch
30,Sandbirke,Heimisch
15,Winterlinde,Heimisch
35,Sandbirke,Heimisch
45,Sandbirke,Heimisch
85,Bergahorn,Heimisch
35,Roßkastanie,Heimisch
20,Roßkastanie,Heimisch
20,Roßkastanie,Heimisch
30,Roßkastanie,Heimisch
35,Roßkastanie,Heimisch
35,Roßkastanie,Heimisch
20,Roßkastanie,Heimisch
20,Roßkastanie,Heimisch
20,Roßkastanie,Heimisch
20,Roßkastanie,Heimisch
20,Roßkastanie,Heimisch
35,Roßkastanie,Heimisch
30,Roßkastanie,Heimisch
20,Roßkastanie,Heimisch
35,Roßkastanie,Heimisch
35,Roßkastanie,Heimisch
20,Roßkastanie,Heimisch
35,Roßkastanie,Heimisch
35,Roßkastanie,Heimisch
20,Roßkastanie,Heimisch
35,Roßkastanie,Heimisch
40,Winterlinde,Heimisch
40,Winterlinde,Heimisch
35,Winterlinde,Heimisch
35,Winterlinde,Heimisch
35,Winterlinde,Heimisch
45,Winterlinde,Heimisch
35,Winterlinde,Heimisch
45,Winterlinde,Heimisch
10,Winterlinde,Heimisch
35,Winterlinde,Heimisch
35,Winterlinde,Heimisch
10,Winterlinde,Heimisch
40,Winterlinde,Heimisch
10,Winterlinde,Heimisch
30,Winterlinde,Heimisch
30,Winterlinde,Heimisch
10,Winterlinde,Heimisch
30,Winterlinde,Heimisch
30,Winterlinde,Heimisch
35,Winterlinde,Heimisch
40,Winterlinde,Heimisch
40,Winterlinde,Heimisch
35,Winterlinde,Heimisch
40,Winterlinde,Heimisch
35,Winterlinde,Heimisch
35,Winterlinde,Heimisch
35,Winterlinde,Heimisch
35,Winterlinde,Heimisch
35,Winterlinde,Heimisch
40,Winterlinde,Heimisch
40,Winterlinde,Heimisch
20,Winterlinde,Heimisch
30,Winterlinde,Heimisch
10,Platane,Heimisch
35,Platane,Heimisch
40,Platane,Heimisch
30,Platane,Heimisch
40,Platane,Heimisch
10,Platane,Heimisch
40,Platane,Heimisch
40,Platane,Heimisch
40,Platane,Heimisch
45,Platane,Heimisch
40,Platane,Heimisch
40,Platane,Heimisch
10,Platane,Heimisch
40,Platane,Heimisch
40,Platane,Heimisch
35,Platane,Heimisch
30,Bergahorn,Heimisch
35,Platane,Heimisch
30,Bergahorn,Heimisch
25,Weißdorn,Heimisch
25,Weißdorn,Heimisch
35,Weißdorn,Heimisch
35,Platane,Heimisch
40,Platane,Heimisch
20,Weißdorn,Heimisch
15,Weißdorn,Heimisch
40,Platane,Heimisch
40,Platane,Heimisch
20,Winterlinde,Heimisch
35,Platane,Heimisch
30,Bergahorn,Heimisch
10,Platane,Heimisch
10,Platane,Heimisch
25,Weißdorn,Heimisch
35,Roßkastanie,Heimisch
35,Roßkastanie,Heimisch
35,Roßkastanie,Heimisch
30,Roßkastanie,Heimisch
15,Weißdorn,Heimisch
15,Weißdorn,Heimisch
30,Weißdorn,Heimisch
45,Roßkastanie,Heimisch
30,Winterlinde,Heimisch
25,Winterlinde,Heimisch
30,Winterlinde,Heimisch
30,Winterlinde,Heimisch
25,Winterlinde,Heimisch
25,Winterlinde,Heimisch
25,Winterlinde,Heimisch
35,Winterlinde,Heimisch
35,Winterlinde,Heimisch
25,Winterlinde,Heimisch
25,Winterlinde,Heimisch
25,Winterlinde,Heimisch
25,Winterlinde,Heimisch
35,Winterlinde,Heimisch
30,Winterlinde,Heimisch
30,Winterlinde,Heimisch
30,Winterlinde,Heimisch
30,Winterlinde,Heimisch
30,Winterlinde,Heimisch
30,Winterlinde,Heimisch
25,Amerikanische Linde,Andere
25,Winterlinde,Heimisch
25,Winterlinde,Heimisch
25,Winterlinde,Heimisch
30,Winterlinde,Heimisch
35,Winterlinde,Heimisch
35,Winterlinde,Heimisch
30,Winterlinde,Heimisch
20,Winterlinde,Heimisch
25,Winterlinde,Heimisch
30,Winterlinde,Heimisch
25,Winterlinde,Heimisch
25,Winterlinde,Heimisch
20,Winterlinde,Heimisch
20,Winterlinde,Heimisch
20,Winterlinde,Heimisch
30,Winterlinde,Heimisch
25,Winterlinde,Heimisch
35,Winterlinde,Heimisch
25,Winterlinde,Heimisch
25,Winterlinde,Heimisch
25,Winterlinde,Heimisch
20,Winterlinde,Heimisch
25,Winterlinde,Heimisch
55,Bergahorn,Heimisch
45,Spitzahorn,Heimisch
10,"Pyramiden-Eiche, Säulen-Eiche",Heimisch
20,Sandbirke,Heimisch
45,Silber-Ahorn,Andere
60,Silber-Ahorn,Andere
20,Sandbirke,Heimisch
45,Silber-Ahorn,Andere
25,Sandbirke,Heimisch
10,Scheinakazie,Andere
20,Bergahorn,Heimisch
10,Bergahorn,Heimisch
25,Bergahorn,Heimisch
10,Bergahorn,Heimisch
40,Bergahorn,Heimisch
15,Echter Rotdorn,Heimisch
30,Bergahorn,Heimisch
25,Bergahorn,Heimisch
30,Bergahorn,Heimisch
35,Bergahorn,Heimisch
30,Bergahorn,Heimisch
25,Spitzahorn,Heimisch
15,Bergahorn,Heimisch
15,Bergahorn,Heimisch
25,Bergahorn,Heimisch
40,Bergahorn,Heimisch
40,Bergahorn,Heimisch
15,Bergahorn,Heimisch
20,Bergahorn,Heimisch
20,Bergahorn,Heimisch
30,Bergahorn,Heimisch
30,Bergahorn,Heimisch
40,Bergahorn,Heimisch
20,Bergahorn,Heimisch
40,Bergahorn,Heimisch
40,Bergahorn,Heimisch
25,Bergahorn,Heimisch
5,Bergahorn,Heimisch
10,Bergahorn,Heimisch
20,Kugelahorn,Heimisch
25,Kugelahorn,Heimisch
25,Kugelahorn,Heimisch
10,Kugelahorn,Heimisch
25,Kugelahorn,Heimisch
50,Winterlinde,Heimisch
30,Spitzahorn,Heimisch
30,Spitzahorn,Heimisch
40,Spitzahorn,Heimisch
40,Spitzahorn,Heimisch
40,Spitzahorn,Heimisch
40,Spitzahorn,Heimisch
40,Spitzahorn,Heimisch
10,Kugelahorn,Heimisch
20,Bergahorn,Heimisch
20,Bergahorn,Heimisch
30,Bergahorn,Heimisch
40,Bergahorn,Heimisch
30,Bergahorn,Heimisch
40,Bergahorn,Heimisch
45,Bergahorn,Heimisch
50,Winterlinde,Heimisch
25,Winterlinde,Heimisch
60,Bergahorn,Heimisch
40,Spitzahorn,Heimisch
45,Winterlinde,Heimisch
60,Winterlinde,Heimisch
45,Winterlinde,Heimisch
55,Winterlinde,Heimisch
45,Winterlinde,Heimisch
45,Winterlinde,Heimisch
35,Winterlinde,Heimisch
40,Winterlinde,Heimisch
30,Winterlinde,Heimisch
45,Winterlinde,Heimisch
50,Winterlinde,Heimisch
40,Winterlinde,Heimisch
30,Winterlinde,Heimisch
25,Winterlinde,Heimisch
45,Winterlinde,Heimisch
25,Winterlinde,Heimisch
45,Winterlinde,Heimisch
50,Winterlinde,Heimisch
30,Winterlinde,Heimisch
55,Winterlinde,Heimisch
60,Winterlinde,Heimisch
45,Winterlinde,Heimisch
55,Winterlinde,Heimisch
25,Winterlinde,Heimisch
55,Winterlinde,Heimisch
70,Winterlinde,Heimisch
50,Winterlinde,Heimisch
55,Winterlinde,Heimisch
55,Winterlinde,Heimisch
45,Winterlinde,Heimisch
60,Winterlinde,Heimisch
55,Winterlinde,Heimisch
70,Winterlinde,Heimisch
45,Winterlinde,Heimisch
50,Winterlinde,Heimisch
65,Linde,Heimisch
55,Winterlinde,Heimisch
65,Winterlinde,Heimisch
50,Linde,Heimisch
60,Winterlinde,Heimisch
50,Winterlinde,Heimisch
50,Winterlinde,Heimisch
50,Winterlinde,Heimisch
45,Winterlinde,Heimisch
55,Winterlinde,Heimisch
30,Winterlinde,Heimisch
50,Winterlinde,Heimisch
50,Winterlinde,Heimisch
50,Winterlinde,Heimisch
60,Winterlinde,Heimisch
60,Winterlinde,Heimisch
65,Winterlinde,Heimisch
60,Winterlinde,Heimisch
45,Winterlinde,Heimisch
55,Winterlinde,Heimisch
30,Winterlinde,Heimisch
45,Winterlinde,Heimisch
55,Winterlinde,Heimisch
60,Winterlinde,Heimisch
55,Winterlinde,Heimisch
45,Winterlinde,Heimisch
50,Winterlinde,Heimisch
45,Winterlinde,Heimisch
90,"Hainbuche, Weißbuche",Heimisch
55,Bergahorn,Heimisch
65,Winterlinde,Heimisch
45,Winterlinde,Heimisch
55,Winterlinde,Heimisch
55,Winterlinde,Heimisch
65,Winterlinde,Heimisch
30,Winterlinde,Heimisch
55,Winterlinde,Heimisch
55,Linde,Heimisch
55,Winterlinde,Heimisch
55,Winterlinde,Heimisch
30,Winterlinde,Heimisch
55,Winterlinde,Heimisch
45,Winterlinde,Heimisch
50,Winterlinde,Heimisch
40,Winterlinde,Heimisch
25,Roßkastanie,Heimisch
25,Winterlinde,Heimisch
25,Winterlinde,Heimisch
50,Winterlinde,Heimisch
55,Winterlinde,Heimisch
60,Winterlinde,Heimisch
65,Winterlinde,Heimisch
35,Spitzahorn,Heimisch
45,Bergahorn,Heimisch
35,Kirsche,Heimisch
45,"Sommer-Eiche, Stieleiche",Heimisch
40,Rot-Buche,Heimisch
40,Spitzahorn,Heimisch
50,Götterbaum,Andere
45,Götterbaum,Andere
45,Spitzahorn,Heimisch
45,Gewöhnliche Kiefer,Heimisch
45,Gewöhnliche Kiefer,Heimisch
60,Spitzahorn,Heimisch
40,Platane,Heimisch
70,Bergahorn,Heimisch
40,Gewöhnliche Kiefer,Heimisch
5,Kirsche,Heimisch
30,Bergahorn,Heimisch
55,Bergahorn,Heimisch
5,Kirsche,Heimisch
55,Bergahorn,Heimisch
10,Kirsche,Heimisch
55,Bergahorn,Heimisch
45,Bergahorn,Heimisch
55,Bergahorn,Heimisch
5,Kirsche,Heimisch
40,Sandbirke,Heimisch
35,Sandbirke,Heimisch
45,Spitzahorn,Heimisch
65,Bergahorn,Heimisch
55,"Hainbuche, Weißbuche",Heimisch
60,"Hainbuche, Weißbuche",Heimisch
30,Spitzahorn,Heimisch
50,Spitzahorn,Heimisch
45,Bergahorn,Heimisch
15,Kirsche,Heimisch
30,Winterlinde,Heimisch
15,Winterlinde,Heimisch
15,Kirsche,Heimisch
40,Bergahorn,Heimisch
55,Bergahorn,Heimisch
55,"Hainbuche, Weißbuche",Heimisch
45,Bergahorn,Heimisch
65,"Hainbuche, Weißbuche",Heimisch
60,"Hainbuche, Weißbuche",Heimisch
40,"Hainbuche, Weißbuche",Heimisch
70,"Hainbuche, Weißbuche",Heimisch
65,Kirsche,Heimisch
60,Sandbirke,Heimisch
65,Bergahorn,Heimisch
100,Sandbirke,Heimisch
20,Spitzahorn,Heimisch
45,Bergahorn,Heimisch
10,Winterlinde,Heimisch
10,Winterlinde,Heimisch
60,Bergahorn,Heimisch
60,Bergahorn,Heimisch
90,"Hainbuche, Weißbuche",Heimisch
55,Bergahorn,Heimisch
10,Winterlinde,Heimisch
65,Bergahorn,Heimisch
25,Winterlinde,Heimisch
20,Silberlinde,Andere
60,Bergahorn,Heimisch
70,Bergahorn,Heimisch
15,Winterlinde,Heimisch
55,Bergahorn,Heimisch
65,Bergahorn,Heimisch
65,Bergahorn,Heimisch
20,Japanische Nelken-Kirsche,Andere
20,Japanische Nelken-Kirsche,Andere
20,Japanische Nelken-Kirsche,Andere
20,Japanische Nelken-Kirsche,Andere
20,Japanische Nelken-Kirsche,Andere
25,Japanische Nelken-Kirsche,Andere
20,Japanische Nelken-Kirsche,Andere
20,Japanische Nelken-Kirsche,Andere
20,Japanische Nelken-Kirsche,Andere
20,Japanische Nelken-Kirsche,Andere
20,Japanische Nelken-Kirsche,Andere
20,Japanische Nelken-Kirsche,Andere
20,Japanische Nelken-Kirsche,Andere
20,Japanische Nelken-Kirsche,Andere
20,Japanische Nelken-Kirsche,Andere
20,Japanische Nelken-Kirsche,Andere
20,Japanische Nelken-Kirsche,Andere
20,Japanische Nelken-Kirsche,Andere
20,Japanische Nelken-Kirsche,Andere
20,Japanische Nelken-Kirsche,Andere
20,Japanische Nelken-Kirsche,Andere
25,Japanische Nelken-Kirsche,Andere
20,Japanische Nelken-Kirsche,Andere
20,Japanische Nelken-Kirsche,Andere
25,Japanische Nelken-Kirsche,Andere
25,Japanische Nelken-Kirsche,Andere
25,Japanische Nelken-Kirsche,Andere
20,Japanische Nelken-Kirsche,Andere
20,Japanische Nelken-Kirsche,Andere
20,Japanische Nelken-Kirsche,Andere
25,Japanische Nelken-Kirsche,Andere
20,Japanische Nelken-Kirsche,Andere
25,Japanische Nelken-Kirsche,Andere
20,Japanische Nelken-Kirsche,Andere
20,Japanische Nelken-Kirsche,Andere
20,Japanische Nelken-Kirsche,Andere
10,Japanische Nelken-Kirsche,Andere
20,Japanische Nelken-Kirsche,Andere
20,Japanische Nelken-Kirsche,Andere
20,Zierkirsche 'Spire',Heimisch
20,Japanische Nelken-Kirsche,Andere
20,Japanische Nelken-Kirsche,Andere
15,Japanische Nelken-Kirsche,Andere
20,Roßkastanie,Heimisch
20,Japanische Nelken-Kirsche,Andere
20,Japanische Nelken-Kirsche,Andere
35,Japanische Nelken-Kirsche,Andere
30,Japanische Nelken-Kirsche,Andere
20,Japanische Nelken-Kirsche,Andere
15,Japanische Nelken-Kirsche,Andere
15,Japanische Nelken-Kirsche,Andere
30,Bergahorn,Heimisch
50,Feldahorn,Heimisch
40,Spitzahorn,Heimisch
55,Bergahorn,Heimisch
55,Sandbirke,Heimisch
55,Sandbirke,Heimisch
45,Amerikanische Rot-Eiche,Andere
45,Amerikanische Rot-Eiche,Andere
55,Sandbirke,Heimisch
40,Weißdorn,Heimisch
55,Sandbirke,Heimisch
30,Bergahorn,Heimisch
35,Winterlinde,Heimisch
35,Winterlinde,Heimisch
35,Winterlinde,Heimisch
30,Winterlinde,Heimisch
30,Winterlinde,Heimisch
30,Winterlinde,Heimisch
35,Winterlinde,Heimisch
35,Winterlinde,Heimisch
30,Winterlinde,Heimisch
35,Winterlinde,Heimisch
100,Silber-Ahorn,Andere
65,Platane,Heimisch
30,Winterlinde,Heimisch
30,Winterlinde,Heimisch
30,Winterlinde,Heimisch
30,Winterlinde,Heimisch
25,Winterlinde,Heimisch
35,Amerikanische Rot-Eiche,Andere
35,"Hainbuche, Weißbuche",Heimisch
40,"Hainbuche, Weißbuche",Heimisch
50,"Schwarz-Erle, Rot-Erle",Heimisch
30,Birke,Heimisch
55,Birke,Heimisch
35,Sandbirke,Heimisch
20,Feldahorn,Heimisch
60,Amerikanische Rot-Eiche,Andere
45,Kirsche,Heimisch
40,Feldahorn,Heimisch
30,Rot-Buche,Heimisch
40,"Hainbuche, Weißbuche",Heimisch
40,"Hainbuche, Weißbuche",Heimisch
50,"Hainbuche, Weißbuche",Heimisch
30,Gewöhnliche Eberesche,Heimisch
50,"Schwarz-Erle, Rot-Erle",Heimisch
50,Sandbirke,Heimisch
45,Gewöhnliche Eberesche,Heimisch
25,Gewöhnliche Eberesche,Heimisch
55,Sandbirke,Heimisch
40,"Hainbuche, Weißbuche",Heimisch
30,Feldahorn,Heimisch
30,Feldahorn,Heimisch
45,"Hainbuche, Weißbuche",Heimisch
35,Rot-Buche,Heimisch
40,Feldahorn,Heimisch
45,Amerikanische Rot-Eiche,Andere
40,"Hainbuche, Weißbuche",Heimisch
30,Weißdorn,Heimisch
35,Erle,Heimisch
50,Amerikanische Rot-Eiche,Andere
40,Amerikanische Rot-Eiche,Andere
50,Sandbirke,Heimisch
55,Amerikanische Rot-Eiche,Andere
40,Amerikanische Rot-Eiche,Andere
45,Erle,Heimisch
30,Bergahorn,Heimisch
40,"Hainbuche, Weißbuche",Heimisch
30,"Hainbuche, Weißbuche",Heimisch
35,"Hainbuche, Weißbuche",Heimisch
25,"Hainbuche, Weißbuche",Heimisch
65,Bergahorn,Heimisch
25,"Schwarz-Erle, Rot-Erle",Heimisch
35,"Hainbuche, Weißbuche",Heimisch
40,"Hainbuche, Weißbuche",Heimisch
25,"Schwarz-Erle, Rot-Erle",Heimisch
60,Amerikanische Rot-Eiche,Andere
60,Amerikanische Rot-Eiche,Andere
35,"Sommer-Eiche, Stieleiche",Heimisch
35,Erle,Heimisch
45,"Sommer-Eiche, Stieleiche",Heimisch
30,"Schwarz-Erle, Rot-Erle",Heimisch
30,Rot-Buche,Heimisch
45,"Schwarz-Erle, Rot-Erle",Heimisch
60,"Sommer-Eiche, Stieleiche",Heimisch
25,"Hainbuche, Weißbuche",Heimisch
35,Gewöhnliche Eberesche,Heimisch
40,"Hainbuche, Weißbuche",Heimisch
45,"Hainbuche, Weißbuche",Heimisch
45,"Schwarz-Erle, Rot-Erle",Heimisch
50,"Hainbuche, Weißbuche",Heimisch
25,"Hainbuche, Weißbuche",Heimisch
40,"Hainbuche, Weißbuche",Heimisch
25,"Hainbuche, Weißbuche",Heimisch
40,"Hainbuche, Weißbuche",Heimisch
35,"Hainbuche, Weißbuche",Heimisch
30,"Hainbuche, Weißbuche",Heimisch
40,"Hainbuche, Weißbuche",Heimisch
50,Amerikanische Rot-Eiche,Andere
55,Amerikanische Rot-Eiche,Andere
45,Amerikanische Rot-Eiche,Andere
40,"Hainbuche, Weißbuche",Heimisch
40,"Hainbuche, Weißbuche",Heimisch
70,Silber-Ahorn,Andere
25,"Hainbuche, Weißbuche",Heimisch
20,"Hainbuche, Weißbuche",Heimisch
15,Winterlinde,Heimisch
30,Sandbirke,Heimisch
40,"Hainbuche, Weißbuche",Heimisch
10,Flügelnuß,Heimisch
35,"Hainbuche, Weißbuche",Heimisch
45,"Hainbuche, Weißbuche",Heimisch
45,Silber-Ahorn,Andere
40,Amberbaum,Andere
55,Sumpf-Eiche,Andere
30,Spitzahorn,Heimisch
30,Spitzahorn,Heimisch
35,Amberbaum,Andere
10,Feldahorn,Heimisch
40,Sumpf-Eiche,Andere
45,Feldahorn,Heimisch
20,Bergahorn,Heimisch
5,Spitzahorn,Heimisch
35,Silber-Ahorn,Andere
50,Silber-Ahorn,Andere
30,Spitzahorn,Heimisch
10,Feldahorn,Heimisch
35,"Hainbuche, Weißbuche",Heimisch
30,Amberbaum,Andere
35,Götterbaum,Andere
35,Amerikanische Rot-Eiche,Andere
10,"Sommer-Eiche, Stieleiche",Heimisch
45,Amerikanische Rot-Eiche,Andere
40,Amerikanische Rot-Eiche,Andere
30,"Sommer-Eiche, Stieleiche",Heimisch
25,"Sommer-Eiche, Stieleiche",Heimisch
40,Amerikanische Rot-Eiche,Andere
35,"Sommer-Eiche, Stieleiche",Heimisch
45,"Sommer-Eiche, Stieleiche",Heimisch
35,"Sommer-Eiche, Stieleiche",Heimisch
20,"Sommer-Eiche, Stieleiche",Heimisch
30,Platane,Heimisch
40,Platane,Heimisch
35,Platane,Heimisch
30,Platane,Heimisch
40,Sandbirke,Heimisch
35,Gewöhnliche Eberesche,Heimisch
15,Platane,Heimisch
50,Sandbirke,Heimisch
30,Platane,Heimisch
45,Spitzahorn,Heimisch
50,Platane,Heimisch
40,Platane,Heimisch
50,Platane,Heimisch
30,Platane,Heimisch
30,Amerikanische Rot-Eiche,Andere
35,Amerikanische Rot-Eiche,Andere
30,"Hainbuche, Weißbuche",Heimisch
30,Amerikanische Rot-Eiche,Andere
20,Amerikanische Rot-Eiche,Andere
45,Amerikanische Rot-Eiche,Andere
60,Silber-Ahorn,Andere
45,"Hainbuche, Weißbuche",Heimisch
30,Amerikanische Rot-Eiche,Andere
15,Gewöhnliche Eberesche,Heimisch
45,Amerikanische Rot-Eiche,Andere
25,Bergahorn,Heimisch
30,Bergahorn,Heimisch
40,Bergahorn,Heimisch
40,Bergahorn,Heimisch
25,Spitzahorn,Heimisch
35,Spitzahorn,Heimisch
30,Platane,Heimisch
20,Spitzahorn,Heimisch
30,Spitzahorn,Heimisch
25,Spitzahorn,Heimisch
40,Amerikanische Rot-Eiche,Andere
25,Platane,Heimisch
55,Platane,Heimisch
40,Spitzahorn,Heimisch
35,Bergahorn,Heimisch
30,Spitzahorn,Heimisch
30,Spitzahorn,Heimisch
60,Bergahorn,Heimisch
30,Silber-Ahorn,Andere
35,Spitzahorn,Heimisch
40,Winterlinde,Heimisch
10,Winterlinde,Heimisch
15,Winterlinde,Heimisch
55,Winterlinde,Heimisch
60,Platane,Heimisch
30,Winterlinde,Heimisch
20,Winterlinde,Heimisch
30,Spitzahorn,Heimisch
25,Spitzahorn,Heimisch
25,Spitzahorn,Heimisch
85,Silber-Ahorn,Andere
30,Spitzahorn,Heimisch
110,Silber-Ahorn,Andere
25,Spitzahorn,Heimisch
25,Spitzahorn,Heimisch
40,Spitzahorn,Heimisch
40,Spitzahorn,Heimisch
30,Spitzahorn,Heimisch
20,Spitzahorn,Heimisch
60,Bergahorn,Heimisch
25,Spitzahorn,Heimisch
25,Spitzahorn,Heimisch
10,Spitzahorn,Heimisch
30,Spitzahorn,Heimisch
50,"Hainbuche, Weißbuche",Heimisch
55,Silber-Ahorn,Andere
30,Winterlinde,Heimisch
60,Silber-Ahorn,Andere
45,Linde,Heimisch
95,Silber-Ahorn,Andere
40,Winterlinde,Heimisch
35,Winterlinde,Heimisch
40,Winterlinde,Heimisch
30,Silber-Ahorn,Andere
70,Silber-Ahorn,Andere
20,Spitzahorn,Heimisch
15,Platane,Heimisch
35,Spitzahorn,Heimisch
15,Spitzahorn,Heimisch
15,Spitzahorn,Heimisch
35,Spitzahorn,Heimisch
35,Spitzahorn,Heimisch
40,Bergahorn,Heimisch
25,Platane,Heimisch
35,Platane,Heimisch
35,Platane,Heimisch
30,Spitzahorn,Heimisch
25,Bergahorn,Heimisch
20,Platane,Heimisch
20,Spitzahorn,Heimisch
35,Platane,Heimisch
35,Amerikanische Rot-Eiche,Andere
35,Platane,Heimisch
35,Platane,Heimisch
30,Spitzahorn,Heimisch
35,Spitzahorn,Heimisch
35,Platane,Heimisch
25,Platane,Heimisch
35,Spitzahorn,Heimisch
50,Spitzahorn,Heimisch
25,Spitzahorn,Heimisch
25,Spitzahorn,Heimisch
20,Spitzahorn,Heimisch
65,Kirsche,Heimisch
65,Platane,Heimisch
45,Platane,Heimisch
30,Platane,Heimisch
35,Platane,Heimisch
40,Platane,Heimisch
40,Platane,Heimisch
55,Platane,Heimisch
50,Platane,Heimisch
55,Platane,Heimisch
45,Platane,Heimisch
55,Platane,Heimisch
55,Platane,Heimisch
55,Platane,Heimisch
50,Platane,Heimisch
55,Platane,Heimisch
55,Platane,Heimisch
35,Platane,Heimisch
10,"Ginkgobaum, Fächerblattbaum",Andere
40,Platane,Heimisch
60,Platane,Heimisch
50,Platane,Heimisch
40,Amerikanische Rot-Eiche,Andere
25,"Ginkgobaum, Fächerblattbaum",Andere
20,"Ginkgobaum, Fächerblattbaum",Andere
10,"Ginkgobaum, Fächerblattbaum",Andere
20,"Ginkgobaum, Fächerblattbaum",Andere
20,"Ginkgobaum, Fächerblattbaum",Andere
35,"Ginkgobaum, Fächerblattbaum",Andere
30,"Sommer-Eiche, Stieleiche",Heimisch
35,Spitzahorn,Heimisch
25,Spitzahorn,Heimisch
5,"Ginkgobaum, Fächerblattbaum",Andere
25,Bergahorn,Heimisch
35,Platane,Heimisch
30,Spitzahorn,Heimisch
35,Platane,Heimisch
35,Platane,Heimisch
